6.8587 	ERROR 	Plugin `psychopy-cedrus` entry point requires module `psychopy_cedrus`, but it cannot be imported.
10.1874 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1886 	DEBUG 	Uploading Texture Font fontname to graphics card
10.1941 	DEBUG 	Upload of Texture Font fontname complete
10.1986 	EXP 	window1: mouseVisible = True
10.1988 	EXP 	window1: mouseVisible = True
10.1997 	EXP 	window1: mouseVisible = True
10.2005 	EXP 	window1: mouseVisible = True
10.2071 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.2092 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.2112 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.2115 	DEBUG 	Uploading Texture Font fontname to graphics card
10.2150 	DEBUG 	Upload of Texture Font fontname complete
10.2198 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.2198 	EXP 	window1: recordFrameIntervals = False
10.6647 	EXP 	window1: recordFrameIntervals = True
11.0778 	WARNING 	t of last frame was 36.48ms (=1/27)
11.5315 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

11.5318 	EXP 	window1: mouseVisible = False
11.5325 	EXP 	window1: mouseVisible = True
11.5328 	EXP 	window1: mouseVisible = True
11.5337 	EXP 	window1: mouseVisible = True
11.5345 	EXP 	window1: mouseVisible = True
11.5422 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.5430 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.5446 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.5470 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.5491 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.5513 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.5520 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.5539 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.5559 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.5579 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.5583 	DEBUG 	Uploading Texture Font fontname to graphics card
11.5627 	DEBUG 	Upload of Texture Font fontname complete
11.5670 	EXP 	window1: mouseVisible = True
11.5672 	EXP 	window1: mouseVisible = True
11.5680 	EXP 	window1: mouseVisible = True
11.5688 	EXP 	window1: mouseVisible = True
11.5950 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
15.1644 	INFO 	keyboard.Keyboard is using iohub backend.
15.1647 	EXP 	untitled: status = STARTED
15.1664 	EXP 	window1: mouseVisible = True
15.1670 	EXP 	window1: mouseVisible = True
15.1686 	EXP 	window1: mouseVisible = True
15.1695 	EXP 	window1: mouseVisible = True
15.1787 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.1796 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.1804 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.1812 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.1819 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.1827 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.1835 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.1844 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.1848 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.1855 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.1862 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.1865 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.1874 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.1882 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.1889 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.1894 	DEBUG 	Uploading Texture Font fontname to graphics card
15.1945 	DEBUG 	Upload of Texture Font fontname complete
15.1988 	EXP 	window1: mouseVisible = True
15.1990 	EXP 	window1: mouseVisible = True
15.1998 	EXP 	window1: mouseVisible = True
15.2005 	EXP 	window1: mouseVisible = True
15.2054 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2062 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2069 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2077 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2082 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2085 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2088 	DEBUG 	Uploading Texture Font fontname to graphics card
15.2123 	DEBUG 	Upload of Texture Font fontname complete
15.2154 	INFO 	keyboard.Keyboard is using iohub backend.
15.2156 	EXP 	window1: mouseVisible = True
15.2276 	EXP 	Created targ_top_right = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([-1, -1,  1]), fillColorSpace='rgb', fillRGB=array([-1, -1,  1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='targ_top_right', opacity=1.0, ori=0.0, pos=array([0.3, 0.3]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.2278 	EXP 	window1: mouseVisible = True
15.2334 	EXP 	Created targ_mid_right = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1, -1,  1]), fillColorSpace='rgb', fillRGB=array([-1, -1,  1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='targ_mid_right', opacity=1.0, ori=0.0, pos=array([0.3, 0. ]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.2335 	EXP 	window1: mouseVisible = True
15.2384 	EXP 	Created targ_bot_right = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-7.0, draggable=False, fillColor=array([-1, -1,  1]), fillColorSpace='rgb', fillRGB=array([-1, -1,  1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='targ_bot_right', opacity=1.0, ori=0.0, pos=array([ 0.3, -0.3]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.2385 	EXP 	window1: mouseVisible = True
15.2433 	EXP 	Created targ_bot_center = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([-1, -1,  1]), fillColorSpace='rgb', fillRGB=array([-1, -1,  1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='targ_bot_center', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.2434 	EXP 	window1: mouseVisible = True
15.2481 	EXP 	Created targ_top_center = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, draggable=False, fillColor=array([-1, -1,  1]), fillColorSpace='rgb', fillRGB=array([-1, -1,  1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='targ_top_center', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.2483 	EXP 	window1: mouseVisible = True
15.2536 	EXP 	Created targ_top_left = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, draggable=False, fillColor=array([-1, -1,  1]), fillColorSpace='rgb', fillRGB=array([-1, -1,  1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='targ_top_left', opacity=1.0, ori=0.0, pos=array([-0.3,  0.3]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.2537 	EXP 	window1: mouseVisible = True
15.2584 	EXP 	Created targ_mid_left = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, draggable=False, fillColor=array([-1, -1,  1]), fillColorSpace='rgb', fillRGB=array([-1, -1,  1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='targ_mid_left', opacity=1.0, ori=0.0, pos=array([-0.3,  0. ]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.2585 	EXP 	window1: mouseVisible = True
15.2633 	EXP 	Created targ_bot_left = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-6.0, draggable=False, fillColor=array([-1, -1,  1]), fillColorSpace='rgb', fillRGB=array([-1, -1,  1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='targ_bot_left', opacity=1.0, ori=0.0, pos=array([-0.3, -0.3]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.2635 	EXP 	window1: mouseVisible = True
15.2637 	EXP 	window1: mouseVisible = True
15.2644 	EXP 	window1: mouseVisible = True
15.2651 	EXP 	window1: mouseVisible = True
15.2700 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2707 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2713 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2721 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2727 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2732 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.2734 	DEBUG 	Uploading Texture Font fontname to graphics card
15.2770 	DEBUG 	Upload of Texture Font fontname complete
15.2804 	EXP 	window1: mouseVisible = True
15.2806 	EXP 	window1: mouseVisible = True
15.2814 	EXP 	window1: mouseVisible = True
15.2821 	EXP 	window1: mouseVisible = True
15.2896 	EXP 	window1: mouseVisible = True
15.2915 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=3.5, name='unnamed ShapeStim', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=array([[-0.05,  0.  ],
       [ 0.05,  0.  ]]), win=Window(...), windingRule=None)
15.2917 	EXP 	window1: mouseVisible = True
15.2935 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=3.5, name='unnamed ShapeStim', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=array([[ 0.  , -0.05],
       [ 0.  ,  0.05]]), win=Window(...), windingRule=None)
15.2936 	EXP 	window1: mouseVisible = True
15.2982 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-6.0, draggable=False, fillColor=array([ 1, -1, -1]), fillColorSpace='rgb', fillRGB=array([ 1, -1, -1]), interpolate=True, lineColor=array([ 1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([ 1, -1, -1]), lineWidth=1.0, name='unnamed ShapeStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.003, 0.003]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.2984 	EXP 	window1: mouseVisible = True
15.3029 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-6.0, draggable=False, fillColor=array([ 1, -1, -1]), fillColorSpace='rgb', fillRGB=array([ 1, -1, -1]), interpolate=True, lineColor=array([ 1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([ 1, -1, -1]), lineWidth=1.0, name='unnamed ShapeStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.003, 0.003]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.3030 	EXP 	window1: mouseVisible = True
15.3031 	EXP 	Created None = <__main__.Brush object at 0x7fbbf7a272b0>
15.3031 	INFO 	Mouse: using default window
15.3032 	EXP 	window1: mouseVisible = True
15.3032 	INFO 	Mouse: using default window
15.3032 	EXP 	window1: mouseVisible = True
15.3034 	EXP 	window1: mouseVisible = True
15.3035 	EXP 	window1: mouseVisible = True
15.3042 	EXP 	window1: mouseVisible = True
15.3049 	EXP 	window1: mouseVisible = True
15.3096 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.3105 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.3112 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.3118 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.3127 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.3132 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.3136 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.3144 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.3148 	DEBUG 	Uploading Texture Font fontname to graphics card
15.3184 	DEBUG 	Upload of Texture Font fontname complete
15.3241 	EXP 	window1: mouseVisible = True
15.3243 	EXP 	window1: mouseVisible = True
15.3251 	EXP 	window1: mouseVisible = True
15.3258 	EXP 	window1: mouseVisible = True
15.3331 	EXP 	window1: mouseVisible = True
15.3331 	EXP 	Created None = <__main__.Brush2 object at 0x7fbbf7a0f700>
15.3332 	EXP 	window1: mouseVisible = True
15.3380 	EXP 	Created targ_top_right = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([-1, -1,  1]), fillColorSpace='rgb', fillRGB=array([-1, -1,  1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='targ_top_right', opacity=1.0, ori=0.0, pos=array([0.3, 0.3]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.3381 	EXP 	window1: mouseVisible = True
15.3428 	EXP 	Created targ_mid_right = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1, -1,  1]), fillColorSpace='rgb', fillRGB=array([-1, -1,  1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='targ_mid_right', opacity=1.0, ori=0.0, pos=array([0.3, 0. ]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.3429 	EXP 	window1: mouseVisible = True
15.3475 	EXP 	Created targ_bot_right = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-7.0, draggable=False, fillColor=array([-1, -1,  1]), fillColorSpace='rgb', fillRGB=array([-1, -1,  1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='targ_bot_right', opacity=1.0, ori=0.0, pos=array([ 0.3, -0.3]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.3477 	EXP 	window1: mouseVisible = True
15.3525 	EXP 	Created targ_bot_center = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([-1, -1,  1]), fillColorSpace='rgb', fillRGB=array([-1, -1,  1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='targ_bot_center', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.3527 	EXP 	window1: mouseVisible = True
15.3572 	EXP 	Created targ_top_center = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, draggable=False, fillColor=array([-1, -1,  1]), fillColorSpace='rgb', fillRGB=array([-1, -1,  1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='targ_top_center', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.3573 	EXP 	window1: mouseVisible = True
15.3619 	EXP 	Created targ_top_left = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, draggable=False, fillColor=array([-1, -1,  1]), fillColorSpace='rgb', fillRGB=array([-1, -1,  1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='targ_top_left', opacity=1.0, ori=0.0, pos=array([-0.3,  0.3]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.3620 	EXP 	window1: mouseVisible = True
15.3666 	EXP 	Created targ_mid_left = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, draggable=False, fillColor=array([-1, -1,  1]), fillColorSpace='rgb', fillRGB=array([-1, -1,  1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='targ_mid_left', opacity=1.0, ori=0.0, pos=array([-0.3,  0. ]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.3667 	EXP 	window1: mouseVisible = True
15.3712 	EXP 	Created targ_bot_left = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-6.0, draggable=False, fillColor=array([-1, -1,  1]), fillColorSpace='rgb', fillRGB=array([-1, -1,  1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='targ_bot_left', opacity=1.0, ori=0.0, pos=array([-0.3, -0.3]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
0.0553 	EXP 	None: autoLog = True
0.0553 	EXP 	None: autoDraw = False
0.0553 	EXP 	None: autoLog = True
0.0553 	EXP 	None: autoDraw = False
0.0788 	WARNING 	t of last frame was 23.56ms (=1/42)
0.1872 	WARNING 	t of last frame was 24.95ms (=1/40)
0.7941 	WARNING 	t of last frame was 57.20ms (=1/17)
0.8550 	DATA 	Keypress: space
0.8646 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
0.8718 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
0.8722 	EXP 	New trial (rep=0, index=0): None
0.8826 	EXP 	unnamed ShapeStim: autoDraw = True
0.8826 	EXP 	unnamed ShapeStim: autoDraw = True
0.8826 	EXP 	unnamed ShapeStim: autoDraw = True
0.8826 	EXP 	targ_bot_center: autoDraw = True
0.8826 	EXP 	None: autoDraw = True
0.9039 	EXP 	None: autoDraw = True
0.9150 	EXP 	None: autoDraw = True
0.9257 	EXP 	None: autoDraw = True
0.9368 	EXP 	None: autoDraw = True
0.9476 	EXP 	None: autoDraw = True
0.9583 	EXP 	None: autoDraw = True
0.9702 	EXP 	None: autoDraw = True
0.9821 	EXP 	None: autoDraw = True
0.9953 	EXP 	None: autoDraw = True
1.0082 	EXP 	None: autoDraw = True
1.0207 	EXP 	None: autoDraw = True
1.0321 	EXP 	None: autoDraw = True
1.0437 	EXP 	None: autoDraw = True
1.0549 	EXP 	None: autoDraw = True
1.0670 	EXP 	None: autoDraw = True
1.0791 	EXP 	None: autoDraw = True
1.0909 	EXP 	None: autoDraw = True
1.1034 	EXP 	None: autoDraw = True
1.1146 	EXP 	None: autoDraw = True
1.1263 	EXP 	None: autoDraw = True
1.1410 	EXP 	None: autoDraw = True
1.1541 	EXP 	None: autoDraw = True
1.1661 	EXP 	None: autoDraw = True
1.1768 	EXP 	None: autoDraw = True
1.1886 	EXP 	None: autoDraw = True
1.2003 	EXP 	None: autoDraw = True
1.2120 	EXP 	None: autoDraw = True
1.2254 	EXP 	None: autoDraw = True
1.2384 	EXP 	None: autoDraw = True
1.2515 	EXP 	None: autoDraw = True
1.2638 	EXP 	None: autoDraw = True
1.2765 	EXP 	None: autoDraw = True
1.2901 	EXP 	None: autoDraw = True
1.3027 	EXP 	None: autoDraw = True
1.3135 	EXP 	None: autoDraw = True
1.3243 	EXP 	None: autoDraw = True
1.3367 	EXP 	None: autoDraw = True
1.3473 	EXP 	None: autoDraw = True
1.3579 	EXP 	None: autoDraw = True
1.3702 	EXP 	None: autoDraw = True
1.3814 	EXP 	None: autoDraw = True
1.3917 	EXP 	None: autoDraw = True
1.4034 	EXP 	None: autoDraw = True
1.4136 	EXP 	None: autoDraw = True
1.4242 	EXP 	None: autoDraw = True
1.4369 	EXP 	None: autoDraw = True
1.4477 	EXP 	None: autoDraw = True
1.4582 	EXP 	None: autoDraw = True
1.4701 	EXP 	None: autoDraw = True
1.4807 	EXP 	None: autoDraw = True
1.4914 	EXP 	None: autoDraw = True
